chr	source	type	start	end	score	strand	phase	attributes	Gene	te_dist
Chr4	TAIR10	gene	13098141	13099578	.	-	.	ID=AT4G25710;Note=protein_coding_gene;Name=AT4G25710	AT4G25710	547
Chr4	TAIR10	gene	13099788	13101017	.	+	.	ID=AT4G25719;Note=other_RNA;Name=AT4G25719	AT4G25719	2194
Chr4	TAIR10	gene	13099812	13102578	.	-	.	ID=AT4G25720;Note=protein_coding_gene;Name=AT4G25720	AT4G25720	2218
Chr4	TAIR10	gene	13102679	13106780	.	-	.	ID=AT4G25730;Note=protein_coding_gene;Name=AT4G25730	AT4G25730	5085
Chr4	TAIR10	gene	13107250	13108827	.	-	.	ID=AT4G25740;Note=protein_coding_gene;Name=AT4G25740	AT4G25740	6711
Chr4	TAIR10	gene	13110627	13112360	.	-	.	ID=AT4G25750;Note=protein_coding_gene;Name=AT4G25750	AT4G25750	3178
Chr4	TAIR10	gene	13116076	13116838	.	+	.	ID=AT4G25760;Note=protein_coding_gene;Name=AT4G25760	AT4G25760	128
Chr4	TAIR10	gene	13117525	13120118	.	-	.	ID=AT4G25770;Note=protein_coding_gene;Name=AT4G25770	AT4G25770	1577
Chr4	TAIR10	gene	13121068	13121955	.	+	.	ID=AT4G25780;Note=protein_coding_gene;Name=AT4G25780	AT4G25780	1565
Chr4	TAIR10	gene	13122152	13123347	.	-	.	ID=AT4G25790;Note=protein_coding_gene;Name=AT4G25790	AT4G25790	173
Chr4	TAIR10	gene	13124898	13127953	.	+	.	ID=AT4G25800;Note=protein_coding_gene;Name=AT4G25800	AT4G25800	141
Chr4	TAIR10	gene	13128643	13129884	.	+	.	ID=AT4G25810;Note=protein_coding_gene;Name=AT4G25810	AT4G25810	3886
Chr4	TAIR10	gene	13130297	13131788	.	+	.	ID=AT4G25820;Note=protein_coding_gene;Name=AT4G25820	AT4G25820	5540
Chr4	TAIR10	gene	13133529	13135024	.	+	.	ID=AT4G25830;Note=protein_coding_gene;Name=AT4G25830	AT4G25830	8772
Chr4	TAIR10	gene	13136107	13137859	.	+	.	ID=AT4G25835;Note=protein_coding_gene;Name=AT4G25835	AT4G25835	11350
Chr4	TAIR10	gene	13139015	13140960	.	+	.	ID=AT4G25840;Note=protein_coding_gene;Name=AT4G25840	AT4G25840	14101
Chr4	TAIR10	gene	13142088	13142821	.	+	.	ID=AT4G25845;Note=protein_coding_gene;Name=AT4G25845	AT4G25845	12240
Chr4	TAIR10	gene	13142164	13146930	.	+	.	ID=AT4G25850;Note=protein_coding_gene;Name=AT4G25850	AT4G25850	8131
Chr4	TAIR10	gene	13147326	13149606	.	+	.	ID=AT4G25860;Note=protein_coding_gene;Name=AT4G25860	AT4G25860	5455
Chr4	TAIR10	gene	13149691	13152277	.	-	.	ID=AT4G25870;Note=protein_coding_gene;Name=AT4G25870	AT4G25870	2784
Chr4	TAIR10	gene	13154708	13159382	.	+	.	ID=AT4G25880;Note=protein_coding_gene;Name=AT4G25880	AT4G25880	0
Chr4	TAIR10	gene	13154711	13155033	.	-	.	ID=AT4G25885;Note=other_RNA;Name=AT4G25885	AT4G25885	28
Chr4	TAIR10	gene	13159484	13160495	.	-	.	ID=AT4G25890;Note=protein_coding_gene;Name=AT4G25890	AT4G25890	4304
Chr4	TAIR10	gene	13161346	13163636	.	+	.	ID=AT4G25900;Note=protein_coding_gene;Name=AT4G25900	AT4G25900	6166
Chr4	TAIR10	gene	13163929	13165205	.	+	.	ID=AT4G25910;Note=protein_coding_gene;Name=AT4G25910	AT4G25910	8749
Chr4	TAIR10	gene	13165475	13166872	.	+	.	ID=AT4G25920;Note=protein_coding_gene;Name=AT4G25920	AT4G25920	9818
Chr4	TAIR10	gene	13168127	13169393	.	+	.	ID=AT4G25930;Note=protein_coding_gene;Name=AT4G25930	AT4G25930	7297
Chr4	TAIR10	gene	13169641	13172881	.	-	.	ID=AT4G25940;Note=protein_coding_gene;Name=AT4G25940	AT4G25940	3809
Chr4	TAIR10	gene	13173753	13174335	.	-	.	ID=AT4G25950;Note=protein_coding_gene;Name=AT4G25950	AT4G25950	2355
Chr4	TAIR10	gene	13177409	13183631	.	+	.	ID=AT4G25960;Note=protein_coding_gene;Name=AT4G25960	AT4G25960	330
Chr4	TAIR10	gene	13184114	13189435	.	+	.	ID=AT4G25970;Note=protein_coding_gene;Name=AT4G25970	AT4G25970	7035
Chr4	TAIR10	gene	13189393	13191507	.	+	.	ID=AT4G25980;Note=protein_coding_gene;Name=AT4G25980	AT4G25980	12314
Chr4	TAIR10	gene	13191690	13193543	.	-	.	ID=AT4G25990;Note=protein_coding_gene;Name=AT4G25990	AT4G25990	10644
Chr4	TAIR10	gene	13197246	13199836	.	+	.	ID=AT4G26000;Note=protein_coding_gene;Name=AT4G26000	AT4G26000	4351
Chr4	TAIR10	gene	13200279	13200401	.	-	.	ID=AT4G26005;Note=protein_coding_gene;Name=AT4G26005	AT4G26005	3786
Chr4	TAIR10	gene	13200593	13201941	.	+	.	ID=AT4G26010;Note=protein_coding_gene;Name=AT4G26010	AT4G26010	2246
Chr4	TAIR10	gene	13202013	13204049	.	-	.	ID=AT4G26020;Note=protein_coding_gene;Name=AT4G26020	AT4G26020	138
Chr4	TAIR10	gene	13205537	13206199	.	+	.	ID=AT4G26030;Note=protein_coding_gene;Name=AT4G26030	AT4G26030	81
Chr4	TAIR10	gene	13206835	13207203	.	+	.	ID=AT4G26040;Note=protein_coding_gene;Name=AT4G26040	AT4G26040	0
Chr4	TAIR10	gene	13210459	13213477	.	+	.	ID=AT4G26050;Note=protein_coding_gene;Name=AT4G26050	AT4G26050	2261
Chr4	TAIR10	gene	13214098	13214429	.	-	.	ID=AT4G26055;Note=protein_coding_gene;Name=AT4G26055	AT4G26055	5900
Chr4	TAIR10	gene	13214746	13216461	.	-	.	ID=AT4G26060;Note=protein_coding_gene;Name=AT4G26060	AT4G26060	5807
Chr4	TAIR10	gene	13217649	13219933	.	+	.	ID=AT4G26070;Note=protein_coding_gene;Name=AT4G26070	AT4G26070	2335
Chr4	TAIR10	gene	13219961	13222284	.	-	.	ID=AT4G26080;Note=protein_coding_gene;Name=AT4G26080	AT4G26080	0
Chr4	TAIR10	gene	13224338	13227872	.	+	.	ID=AT4G26090;Note=protein_coding_gene;Name=AT4G26090	AT4G26090	1121
Chr4	TAIR10	gene	13224338	13227622	.	-	.	ID=AT4G26095;Note=other_RNA;Name=AT4G26095	AT4G26095	1121
Chr4	TAIR10	gene	13227450	13230797	.	-	.	ID=AT4G26100;Note=protein_coding_gene;Name=AT4G26100	AT4G26100	344
Chr4	TAIR10	gene	13232595	13235879	.	+	.	ID=AT4G26110;Note=protein_coding_gene;Name=AT4G26110	AT4G26110	14
Chr4	TAIR10	gene	13236448	13238487	.	+	.	ID=AT4G26120;Note=protein_coding_gene;Name=AT4G26120	AT4G26120	3867
Chr4	TAIR10	gene	13239979	13241283	.	-	.	ID=AT4G26130;Note=protein_coding_gene;Name=AT4G26130	AT4G26130	7398
Chr4	TAIR10	gene	13243076	13247926	.	-	.	ID=AT4G26140;Note=protein_coding_gene;Name=AT4G26140	AT4G26140	10495
Chr4	TAIR10	gene	13253210	13254904	.	+	.	ID=AT4G26150;Note=protein_coding_gene;Name=AT4G26150	AT4G26150	14024
Chr4	TAIR10	gene	13255251	13256760	.	+	.	ID=AT4G26160;Note=protein_coding_gene;Name=AT4G26160	AT4G26160	12168
Chr4	TAIR10	gene	13256930	13259382	.	+	.	ID=AT4G26170;Note=protein_coding_gene;Name=AT4G26170	AT4G26170	9546
Chr4	TAIR10	gene	13260061	13262035	.	-	.	ID=AT4G26180;Note=protein_coding_gene;Name=AT4G26180	AT4G26180	6893
Chr4	TAIR10	gene	13262236	13266966	.	-	.	ID=AT4G26190;Note=protein_coding_gene;Name=AT4G26190	AT4G26190	1962
Chr4	TAIR10	gene	13275307	13277188	.	+	.	ID=AT4G26200;Note=protein_coding_gene;Name=AT4G26200	AT4G26200	1840
Chr4	TAIR10	gene	13281937	13283402	.	+	.	ID=AT4G26210;Note=protein_coding_gene;Name=AT4G26210	AT4G26210	315
Chr4	TAIR10	gene	13283576	13285323	.	+	.	ID=AT4G26220;Note=protein_coding_gene;Name=AT4G26220	AT4G26220	1954
Chr4	TAIR10	gene	13285423	13285494	.	-	.	ID=AT4G26225;Note=tRNA;Name=AT4G26225	AT4G26225	3801
Chr4	TAIR10	gene	13285825	13286791	.	+	.	ID=AT4G26230;Note=protein_coding_gene;Name=AT4G26230	AT4G26230	4203
Chr4	TAIR10	gene	13286774	13288971	.	-	.	ID=AT4G26240;Note=protein_coding_gene;Name=AT4G26240	AT4G26240	5152
Chr4	TAIR10	gene	13289641	13291084	.	+	.	ID=AT4G26250;Note=protein_coding_gene;Name=AT4G26250	AT4G26250	8019
Chr4	TAIR10	gene	13293941	13296465	.	+	.	ID=AT4G26255;Note=other_RNA;Name=AT4G26255	AT4G26255	12319
Chr4	TAIR10	gene	13297698	13300387	.	+	.	ID=AT4G26260;Note=protein_coding_gene;Name=AT4G26260	AT4G26260	16076
Chr4	TAIR10	gene	13300795	13304347	.	-	.	ID=AT4G26270;Note=protein_coding_gene;Name=AT4G26270	AT4G26270	12256
Chr4	TAIR10	gene	13304721	13305722	.	-	.	ID=AT4G26280;Note=protein_coding_gene;Name=AT4G26280	AT4G26280	10881
Chr4	TAIR10	gene	13307461	13308953	.	+	.	ID=AT4G26288;Note=protein_coding_gene;Name=AT4G26288	AT4G26288	7650
Chr4	TAIR10	gene	13307595	13307822	.	-	.	ID=AT4G26290;Note=protein_coding_gene;Name=AT4G26290	AT4G26290	8781
Chr4	TAIR10	gene	13307977	13313109	.	-	.	ID=AT4G26300;Note=protein_coding_gene;Name=AT4G26300	AT4G26300	3494
Chr4	TAIR10	gene	13313770	13316238	.	-	.	ID=AT4G26310;Note=protein_coding_gene;Name=AT4G26310	AT4G26310	365
Chr4	TAIR10	gene	13317100	13317470	.	-	.	ID=AT4G26320;Note=protein_coding_gene;Name=AT4G26320	AT4G26320	52
Chr4	TAIR10	gene	13320408	13323461	.	+	.	ID=AT4G26330;Note=protein_coding_gene;Name=AT4G26330	AT4G26330	3360
Chr4	TAIR10	gene	13324130	13325590	.	+	.	ID=AT4G26340;Note=protein_coding_gene;Name=AT4G26340	AT4G26340	4214
Chr4	TAIR10	gene	13326853	13328315	.	+	.	ID=AT4G26350;Note=protein_coding_gene;Name=AT4G26350	AT4G26350	1489
Chr4	TAIR10	gene	13332834	13332911	.	-	.	ID=AT4G26365;Note=snoRNA;Name=AT4G26365	AT4G26365	820
Chr4	TAIR10	gene	13333724	13336230	.	-	.	ID=AT4G26370;Note=protein_coding_gene;Name=AT4G26370	AT4G26370	395
Chr4	TAIR10	gene	13336337	13336410	.	-	.	ID=AT4G26375;Note=tRNA;Name=AT4G26375	AT4G26375	215
Chr4	TAIR10	gene	13338078	13341560	.	+	.	ID=AT4G26380;Note=protein_coding_gene;Name=AT4G26380	AT4G26380	1239
Chr4	TAIR10	gene	13341493	13341566	.	-	.	ID=AT4G26385;Note=tRNA;Name=AT4G26385	AT4G26385	4654
Chr4	TAIR10	gene	13342207	13344418	.	+	.	ID=AT4G26390;Note=protein_coding_gene;Name=AT4G26390	AT4G26390	5368
Chr4	TAIR10	gene	13344808	13346597	.	-	.	ID=AT4G26400;Note=protein_coding_gene;Name=AT4G26400	AT4G26400	7720
Chr4	TAIR10	gene	13346654	13349016	.	+	.	ID=AT4G26410;Note=protein_coding_gene;Name=AT4G26410	AT4G26410	5301
Chr4	TAIR10	gene	13350796	13352569	.	-	.	ID=AT4G26420;Note=protein_coding_gene;Name=AT4G26420	AT4G26420	1748
Chr4	TAIR10	gene	13354992	13357602	.	+	.	ID=AT4G26430;Note=protein_coding_gene;Name=AT4G26430	AT4G26430	0
Chr4	TAIR10	gene	13357596	13359551	.	-	.	ID=AT4G26440;Note=protein_coding_gene;Name=AT4G26440	AT4G26440	1525
Chr4	TAIR10	gene	13362556	13364935	.	+	.	ID=AT4G26450;Note=protein_coding_gene;Name=AT4G26450	AT4G26450	1106
Chr4	TAIR10	gene	13365368	13367497	.	+	.	ID=AT4G26455;Note=protein_coding_gene;Name=AT4G26455	AT4G26455	2518
Chr4	TAIR10	gene	13369533	13370011	.	+	.	ID=AT4G26460;Note=protein_coding_gene;Name=AT4G26460	AT4G26460	4
Chr4	TAIR10	gene	13367645	13368629	.	-	.	ID=AT4G26466;Note=protein_coding_gene;Name=AT4G26466	AT4G26466	1386
Chr4	TAIR10	gene	13371066	13372460	.	+	.	ID=AT4G26470;Note=protein_coding_gene;Name=AT4G26470	AT4G26470	0
Chr4	TAIR10	gene	13372422	13375963	.	-	.	ID=AT4G26480;Note=protein_coding_gene;Name=AT4G26480	AT4G26480	0
Chr4	TAIR10	gene	13376647	13376970	.	-	.	ID=AT4G26483;Note=protein_coding_gene;Name=AT4G26483	AT4G26483	1661
Chr4	TAIR10	gene	13377685	13378390	.	-	.	ID=AT4G26485;Note=protein_coding_gene;Name=AT4G26485	AT4G26485	2699
Chr4	TAIR10	gene	13380345	13381625	.	-	.	ID=AT4G26488;Note=other_RNA;Name=AT4G26488	AT4G26488	5359
Chr4	TAIR10	gene	13380409	13381440	.	+	.	ID=AT4G26490;Note=protein_coding_gene;Name=AT4G26490	AT4G26490	5423
Chr4	TAIR10	gene	13382198	13383641	.	-	.	ID=AT4G26500;Note=protein_coding_gene;Name=AT4G26500	AT4G26500	7212
Chr4	TAIR10	gene	13384062	13388290	.	+	.	ID=AT4G26510;Note=protein_coding_gene;Name=AT4G26510	AT4G26510	9076
Chr4	TAIR10	gene	13388386	13390374	.	+	.	ID=AT4G26520;Note=protein_coding_gene;Name=AT4G26520	AT4G26520	13400
Chr4	TAIR10	gene	13391293	13393107	.	+	.	ID=AT4G26530;Note=protein_coding_gene;Name=AT4G26530	AT4G26530	16307
Chr4	TAIR10	gene	13394522	13398112	.	-	.	ID=AT4G26540;Note=protein_coding_gene;Name=AT4G26540	AT4G26540	19536
Chr4	TAIR10	gene	13395493	13397838	.	+	.	ID=AT4G26542;Note=other_RNA;Name=AT4G26542	AT4G26542	20480
Chr4	TAIR10	gene	13402515	13404345	.	-	.	ID=AT4G26550;Note=protein_coding_gene;Name=AT4G26550	AT4G26550	13973
Chr4	TAIR10	gene	13404465	13406245	.	-	.	ID=AT4G26555;Note=protein_coding_gene;Name=AT4G26555	AT4G26555	12073
Chr4	TAIR10	gene	13406733	13407973	.	-	.	ID=AT4G26560;Note=protein_coding_gene;Name=AT4G26560	AT4G26560	10345
Chr4	TAIR10	gene	13408422	13411070	.	-	.	ID=AT4G26570;Note=protein_coding_gene;Name=AT4G26570	AT4G26570	7248
Chr4	TAIR10	gene	13411444	13413178	.	-	.	ID=AT4G26580;Note=protein_coding_gene;Name=AT4G26580	AT4G26580	5140
Chr4	TAIR10	gene	13413579	13414943	.	+	.	ID=AT4G26582;Note=other_RNA;Name=AT4G26582	AT4G26582	3375
Chr4	TAIR10	gene	13413973	13417055	.	-	.	ID=AT4G26590;Note=protein_coding_gene;Name=AT4G26590	AT4G26590	1263
Chr4	TAIR10	gene	13419567	13423790	.	+	.	ID=AT4G26600;Note=protein_coding_gene;Name=AT4G26600	AT4G26600	0
Chr4	TAIR10	gene	13424549	13427319	.	+	.	ID=AT4G26610;Note=protein_coding_gene;Name=AT4G26610	AT4G26610	4502
Chr4	TAIR10	gene	13427411	13429964	.	-	.	ID=AT4G26620;Note=protein_coding_gene;Name=AT4G26620	AT4G26620	3976
Chr4	TAIR10	gene	13430527	13435770	.	-	.	ID=AT4G26630;Note=protein_coding_gene;Name=AT4G26630	AT4G26630	0
Chr4	TAIR10	gene	13437071	13440835	.	-	.	ID=AT4G26640;Note=protein_coding_gene;Name=AT4G26640	AT4G26640	410
Chr4	TAIR10	gene	13444850	13448212	.	+	.	ID=AT4G26650;Note=protein_coding_gene;Name=AT4G26650	AT4G26650	0
Chr4	TAIR10	gene	13448684	13452016	.	+	.	ID=AT4G26660;Note=protein_coding_gene;Name=AT4G26660	AT4G26660	3529
Chr4	TAIR10	gene	13452117	13453984	.	+	.	ID=AT4G26670;Note=protein_coding_gene;Name=AT4G26670	AT4G26670	6962
Chr4	TAIR10	gene	13454557	13454629	.	+	.	ID=AT4G26675;Note=tRNA;Name=AT4G26675	AT4G26675	9402
Chr4	TAIR10	gene	13454853	13456631	.	+	.	ID=AT4G26680;Note=protein_coding_gene;Name=AT4G26680	AT4G26680	9698
Chr4	TAIR10	gene	13456434	13460060	.	-	.	ID=AT4G26690;Note=protein_coding_gene;Name=AT4G26690	AT4G26690	11279
Chr4	TAIR10	gene	13463116	13467601	.	+	.	ID=AT4G26700;Note=protein_coding_gene;Name=AT4G26700	AT4G26700	17961
Chr4	TAIR10	gene	13467625	13468273	.	+	.	ID=AT4G26701;Note=protein_coding_gene;Name=AT4G26701	AT4G26701	22470
Chr4	TAIR10	gene	13468549	13469935	.	+	.	ID=AT4G26710;Note=protein_coding_gene;Name=AT4G26710	AT4G26710	23394
Chr4	TAIR10	gene	13470032	13472342	.	-	.	ID=AT4G26720;Note=protein_coding_gene;Name=AT4G26720	AT4G26720	21876
Chr4	TAIR10	gene	13472579	13473309	.	+	.	ID=AT4G26730;Note=protein_coding_gene;Name=AT4G26730	AT4G26730	20909
Chr4	TAIR10	gene	13473516	13475328	.	-	.	ID=AT4G26740;Note=protein_coding_gene;Name=AT4G26740	AT4G26740	18890
Chr4	TAIR10	gene	13475694	13478523	.	-	.	ID=AT4G26750;Note=protein_coding_gene;Name=AT4G26750	AT4G26750	15695
Chr4	TAIR10	gene	13478592	13481808	.	-	.	ID=AT4G26760;Note=protein_coding_gene;Name=AT4G26760	AT4G26760	12410
Chr4	TAIR10	gene	13482074	13484849	.	+	.	ID=AT4G26770;Note=protein_coding_gene;Name=AT4G26770	AT4G26770	9369
Chr4	TAIR10	gene	13484839	13486771	.	-	.	ID=AT4G26780;Note=protein_coding_gene;Name=AT4G26780	AT4G26780	7447
Chr4	TAIR10	gene	13487457	13489376	.	+	.	ID=AT4G26790;Note=protein_coding_gene;Name=AT4G26790	AT4G26790	4842
Chr4	TAIR10	gene	13487209	13489601	.	-	.	ID=AT4G26795;Note=other_RNA;Name=AT4G26795	AT4G26795	4617
Chr4	TAIR10	gene	13489835	13492054	.	+	.	ID=AT4G26800;Note=protein_coding_gene;Name=AT4G26800	AT4G26800	2164
Chr4	TAIR10	gene	13492078	13492932	.	-	.	ID=AT4G26810;Note=protein_coding_gene;Name=AT4G26810	AT4G26810	1286
Chr4	TAIR10	gene	13493453	13494181	.	-	.	ID=AT4G26820;Note=protein_coding_gene;Name=AT4G26820	AT4G26820	37
Chr4	TAIR10	gene	13494572	13496487	.	-	.	ID=AT4G26830;Note=protein_coding_gene;Name=AT4G26830	AT4G26830	0
Chr4	TAIR10	gene	13497326	13498730	.	+	.	ID=AT4G26840;Note=protein_coding_gene;Name=AT4G26840	AT4G26840	2678
Chr4	TAIR10	gene	13499010	13501648	.	-	.	ID=AT4G26850;Note=protein_coding_gene;Name=AT4G26850	AT4G26850	4362
Chr4	TAIR10	gene	13503086	13504780	.	-	.	ID=AT4G26860;Note=protein_coding_gene;Name=AT4G26860	AT4G26860	8438
Chr4	TAIR10	gene	13505331	13507870	.	+	.	ID=AT4G26870;Note=protein_coding_gene;Name=AT4G26870	AT4G26870	10683
Chr4	TAIR10	gene	13508265	13508723	.	-	.	ID=AT4G26880;Note=protein_coding_gene;Name=AT4G26880	AT4G26880	11956
Chr4	TAIR10	gene	13511839	13513406	.	+	.	ID=AT4G26890;Note=protein_coding_gene;Name=AT4G26890	AT4G26890	7273
Chr4	TAIR10	gene	13515478	13519855	.	+	.	ID=AT4G26900;Note=protein_coding_gene;Name=AT4G26900	AT4G26900	824
Chr4	TAIR10	gene	13519811	13523225	.	-	.	ID=AT4G26910;Note=protein_coding_gene;Name=AT4G26910	AT4G26910	0
Chr4	TAIR10	gene	13525031	13527172	.	+	.	ID=AT4G26920;Note=protein_coding_gene;Name=AT4G26920	AT4G26920	49
Chr4	TAIR10	gene	13527770	13529172	.	+	.	ID=AT4G26930;Note=protein_coding_gene;Name=AT4G26930	AT4G26930	2788
Chr4	TAIR10	gene	13529425	13532699	.	-	.	ID=AT4G26940;Note=protein_coding_gene;Name=AT4G26940	AT4G26940	3834
Chr4	TAIR10	gene	13533477	13534359	.	-	.	ID=AT4G26950;Note=protein_coding_gene;Name=AT4G26950	AT4G26950	2174
Chr4	TAIR10	gene	13538743	13539653	.	-	.	ID=AT4G26960;Note=protein_coding_gene;Name=AT4G26960	AT4G26960	720
Chr4	TAIR10	gene	13539617	13542397	.	+	.	ID=AT4G26965;Note=protein_coding_gene;Name=AT4G26965	AT4G26965	1594
Chr4	TAIR10	gene	13542918	13548629	.	+	.	ID=AT4G26970;Note=protein_coding_gene;Name=AT4G26970	AT4G26970	4895
Chr4	TAIR10	gene	13548546	13550722	.	-	.	ID=AT4G26980;Note=protein_coding_gene;Name=AT4G26980	AT4G26980	10523
Chr4	TAIR10	gene	13550906	13554386	.	-	.	ID=AT4G26990;Note=protein_coding_gene;Name=AT4G26990	AT4G26990	12883
Chr4	TAIR10	gene	13554604	13557854	.	-	.	ID=AT4G27000;Note=protein_coding_gene;Name=AT4G27000	AT4G27000	16581
Chr4	TAIR10	gene	13557974	13568296	.	+	.	ID=AT4G27010;Note=protein_coding_gene;Name=AT4G27010	AT4G27010	19951
Chr4	TAIR10	gene	13568432	13571474	.	-	.	ID=AT4G27020;Note=protein_coding_gene;Name=AT4G27020	AT4G27020	30409
Chr4	TAIR10	gene	13571921	13573070	.	+	.	ID=AT4G27030;Note=protein_coding_gene;Name=AT4G27030	AT4G27030	33898
Chr4	TAIR10	gene	13572885	13575538	.	-	.	ID=AT4G27040;Note=protein_coding_gene;Name=AT4G27040	AT4G27040	34862
Chr4	TAIR10	gene	13575800	13578051	.	-	.	ID=AT4G27050;Note=protein_coding_gene;Name=AT4G27050	AT4G27050	37777
Chr4	TAIR10	gene	13581401	13585155	.	-	.	ID=AT4G27060;Note=protein_coding_gene;Name=AT4G27060	AT4G27060	39276
Chr4	TAIR10	gene	13586340	13588821	.	+	.	ID=AT4G27070;Note=protein_coding_gene;Name=AT4G27070	AT4G27070	35610
Chr4	TAIR10	gene	13589072	13593585	.	+	.	ID=AT4G27080;Note=protein_coding_gene;Name=AT4G27080	AT4G27080	30846
Chr4	TAIR10	gene	13593905	13595252	.	-	.	ID=AT4G27090;Note=protein_coding_gene;Name=AT4G27090	AT4G27090	29179
Chr4	TAIR10	gene	13595561	13598915	.	+	.	ID=AT4G27100;Note=protein_coding_gene;Name=AT4G27100	AT4G27100	25516
Chr4	TAIR10	gene	13599126	13601552	.	-	.	ID=AT4G27110;Note=protein_coding_gene;Name=AT4G27110	AT4G27110	22879
Chr4	TAIR10	gene	13601970	13604427	.	-	.	ID=AT4G27120;Note=protein_coding_gene;Name=AT4G27120	AT4G27120	20004
Chr4	TAIR10	gene	13604558	13606448	.	-	.	ID=AT4G27130;Note=protein_coding_gene;Name=AT4G27130	AT4G27130	17983
Chr4	TAIR10	gene	13607329	13608031	.	+	.	ID=AT4G27140;Note=protein_coding_gene;Name=AT4G27140	AT4G27140	16400
Chr4	TAIR10	gene	13609341	13610075	.	+	.	ID=AT4G27150;Note=protein_coding_gene;Name=AT4G27150	AT4G27150	14356
Chr4	TAIR10	gene	13611796	13612563	.	+	.	ID=AT4G27160;Note=protein_coding_gene;Name=AT4G27160	AT4G27160	11868
Chr4	TAIR10	gene	13613596	13614283	.	+	.	ID=AT4G27170;Note=protein_coding_gene;Name=AT4G27170	AT4G27170	10148
Chr4	TAIR10	gene	13614856	13619156	.	-	.	ID=AT4G27180;Note=protein_coding_gene;Name=AT4G27180	AT4G27180	5275
Chr4	TAIR10	gene	13620977	13623934	.	-	.	ID=AT4G27190;Note=protein_coding_gene;Name=AT4G27190	AT4G27190	497
Chr4	TAIR10	gene	13633953	13636712	.	-	.	ID=AT4G27220;Note=protein_coding_gene;Name=AT4G27220	AT4G27220	1905
Chr4	TAIR10	gene	13637288	13638449	.	-	.	ID=AT4G27230;Note=protein_coding_gene;Name=AT4G27230	AT4G27230	5240
Chr4	TAIR10	gene	13639963	13641792	.	+	.	ID=AT4G27240;Note=protein_coding_gene;Name=AT4G27240	AT4G27240	7915
Chr4	TAIR10	gene	13642676	13644479	.	-	.	ID=AT4G27250;Note=protein_coding_gene;Name=AT4G27250	AT4G27250	10628
Chr4	TAIR10	gene	13653609	13656204	.	+	.	ID=AT4G27260;Note=protein_coding_gene;Name=AT4G27260	AT4G27260	678
Chr4	TAIR10	gene	13661331	13663294	.	-	.	ID=AT4G27270;Note=protein_coding_gene;Name=AT4G27270	AT4G27270	3422
Chr4	TAIR10	gene	13663576	13664240	.	-	.	ID=AT4G27280;Note=protein_coding_gene;Name=AT4G27280	AT4G27280	5667
Chr4	TAIR10	gene	13666281	13669202	.	+	.	ID=AT4G27290;Note=protein_coding_gene;Name=AT4G27290	AT4G27290	7011
Chr4	TAIR10	gene	13669308	13672348	.	-	.	ID=AT4G27300;Note=protein_coding_gene;Name=AT4G27300	AT4G27300	3865
Chr4	TAIR10	gene	13675638	13676910	.	+	.	ID=AT4G27310;Note=protein_coding_gene;Name=AT4G27310	AT4G27310	0
Chr4	TAIR10	gene	13678464	13680924	.	-	.	ID=AT4G27320;Note=protein_coding_gene;Name=AT4G27320	AT4G27320	474
Chr4	TAIR10	gene	13682078	13683538	.	-	.	ID=AT4G27330;Note=protein_coding_gene;Name=AT4G27330	AT4G27330	214
Chr4	TAIR10	gene	13687196	13690469	.	-	.	ID=AT4G27340;Note=protein_coding_gene;Name=AT4G27340	AT4G27340	5332
Chr4	TAIR10	gene	13690821	13692796	.	-	.	ID=AT4G27350;Note=protein_coding_gene;Name=AT4G27350	AT4G27350	8957
Chr4	TAIR10	gene	13693957	13694658	.	+	.	ID=AT4G27360;Note=protein_coding_gene;Name=AT4G27360	AT4G27360	12093
Chr4	TAIR10	gene	13694881	13700780	.	-	.	ID=AT4G27370;Note=protein_coding_gene;Name=AT4G27370	AT4G27370	10596
Chr4	TAIR10	gene	13701244	13703165	.	+	.	ID=AT4G27380;Note=protein_coding_gene;Name=AT4G27380	AT4G27380	8211
Chr4	TAIR10	gene	13703139	13704693	.	-	.	ID=AT4G27390;Note=protein_coding_gene;Name=AT4G27390	AT4G27390	6683
Chr4	TAIR10	gene	13704782	13704854	.	+	.	ID=AT4G27395;Note=tRNA;Name=AT4G27395	AT4G27395	6522
Chr4	TAIR10	gene	13705341	13706668	.	+	.	ID=AT4G27400;Note=protein_coding_gene;Name=AT4G27400	AT4G27400	4708
Chr4	TAIR10	gene	13707240	13709149	.	-	.	ID=AT4G27410;Note=protein_coding_gene;Name=AT4G27410	AT4G27410	2227
Chr4	TAIR10	gene	13710548	13711050	.	+	.	ID=AT4G27415;Note=protein_coding_gene;Name=AT4G27415	AT4G27415	326
Chr4	TAIR10	gene	13712199	13714797	.	-	.	ID=AT4G27420;Note=protein_coding_gene;Name=AT4G27420	AT4G27420	369
Chr4	TAIR10	gene	13718679	13723324	.	+	.	ID=AT4G27430;Note=protein_coding_gene;Name=AT4G27430	AT4G27430	0
Chr4	TAIR10	gene	13723794	13725137	.	+	.	ID=AT4G27435;Note=protein_coding_gene;Name=AT4G27435	AT4G27435	628
Chr4	TAIR10	gene	13725546	13727353	.	+	.	ID=AT4G27440;Note=protein_coding_gene;Name=AT4G27440	AT4G27440	2380
Chr4	TAIR10	gene	13727484	13728886	.	-	.	ID=AT4G27450;Note=protein_coding_gene;Name=AT4G27450	AT4G27450	4318
